id	instrument	px_init	px_fill	volume_init	volume_fill	side	status	date	note	tag
3828	0x2f559d393b346	CADGBP	0.56559729	0.0	881.1	0.0	buy	new	2020-01-28 13:31:05.109606	Note2	Tag6
3829	0x2f559d393b346	CADGBP	0.56559729	0.0	881.1	0.0	buy	in process	2020-01-28 13:31:05.109606	Note2	Tag6
3830	0x2f559d393b346	CADGBP	0.56559729	0.58035754	881.1	0.58035754	buy	fill	2020-01-28 13:31:05.109606	Note2	Tag6
3831	0x2f559d393b346	CADGBP	0.56559729	0.58035754	881.1	0.0	buy	done	2020-01-28 13:31:05.109606	Note2	Tag6
3832	0x2f608cf60c583	CADGBP	0.5755727	0.0	519.47	0.0	buy	new	2020-01-28 13:31:05.054674	Note1	Tag1
3833	0x2f608cf60c583	CADGBP	0.5755727	0.0	519.47	0.0	buy	in process	2020-01-28 13:31:05.054674	Note1	Tag1
3834	0x2f608cf60c583	CADGBP	0.5755727	0.56363592	519.47	0.56363592	buy	fill	2020-01-28 13:31:05.054674	Note1	Tag1
3835	0x2f608cf60c583	CADGBP	0.5755727	0.56363592	519.47	0.0	buy	done	2020-01-28 13:31:05.054674	Note1	Tag1
3836	0x2f6b7cb2dd7f9	JPYTRY	0.07652543	0.0	621.16	0.0	sell	new	2020-01-28 13:31:05.082100	Note5	Tag9
3837	0x2f6b7cb2dd7f9	JPYTRY	0.07652543	0.0	621.16	0.0	sell	in process	2020-01-28 13:31:05.082100	Note5	Tag9
3838	0x2f6b7cb2dd7f9	JPYTRY	0.07652543	0.07604529	621.16	0.07604529	sell	fill	2020-01-28 13:31:05.082100	Note5	Tag9
3839	0x2f6b7cb2dd7f9	JPYTRY	0.07652543	0.07604529	621.16	0.0	sell	done	2020-01-28 13:31:05.082100	Note5	Tag9
3840	0x2f766c6faea3e	DKKPLN	0.60471654	0.0	329.38	0.0	sell	new	2020-01-28 13:31:05.068259	Note3	Tag5
3841	0x2f766c6faea3e	DKKPLN	0.60471654	0.0	329.38	0.0	sell	in process	2020-01-28 13:31:05.068259	Note3	Tag5
3842	0x2f766c6faea3e	DKKPLN	0.60471654	0.60471654	329.38	323.52012551795116	sell	partially fill	2020-01-28 13:31:05.068259	Note3	Tag5
3843	0x2f766c6faea3e	DKKPLN	0.60471654	0.6093628	329.38	0.0	sell	done	2020-01-28 13:31:05.068259	Note3	Tag5
3844	0x2f815c2c7fc8d	EURUSD	1.20584367	0.0	10.35	0.0	sell	new	2020-01-28 13:31:05.124778	Note5	Tag1
3845	0x2f815c2c7fc8d	EURUSD	1.20584367	0.0	10.35	0.0	sell	in process	2020-01-28 13:31:05.124778	Note5	Tag1
3846	0x2f815c2c7fc8d	EURUSD	1.20584367	1.20584367	10.35	4.490125517951162	sell	partially fill	2020-01-28 13:31:05.124778	Note5	Tag1
3847	0x2f815c2c7fc8d	EURUSD	1.20584367	1.19411092	10.35	0.0	sell	done	2020-01-28 13:31:05.124778	Note5	Tag1
3848	0x2f8c4be950f1f	EURUSD	1.20817672	0.0	987.94	0.0	sell	new	2020-01-28 13:31:05.102338	Note1	Tag9
3849	0x2f8c4be950f1f	EURUSD	1.20817672	0.0	987.94	0.0	sell	in process	2020-01-28 13:31:05.102338	Note1	Tag9
3850	0x2f8c4be950f1f	EURUSD	1.20817672	1.20541947	987.94	0.0	sell	cancel	2020-01-28 13:31:05.102338	Note1	Tag9
3851	0x2f8c4be950f1f	EURUSD	1.20817672	1.20541947	987.94	0.0	sell	done	2020-01-28 13:31:05.102338	Note1	Tag9
3852	0x2f973ba6221ac	CADGBP	0.56603758	0.0	690.67	0.0	buy	new	2020-01-28 13:31:05.131841	Note6	Tag8
3853	0x2f973ba6221ac	CADGBP	0.56603758	0.0	690.67	0.0	buy	in process	2020-01-28 13:31:05.131841	Note6	Tag8
3854	0x2f973ba6221ac	CADGBP	0.56603758	0.56738799	690.67	0.0	buy	cancel	2020-01-28 13:31:05.131841	Note6	Tag8
3855	0x2f973ba6221ac	CADGBP	0.56603758	0.56738799	690.67	0.0	buy	done	2020-01-28 13:31:05.131841	Note6	Tag8
3856	0x2fa22b62f343f	EURUSD	1.20635992	0.0	343.1	0.0	sell	new	2020-01-28 13:31:05.124527	Note5	Tag1
3857	0x2fa22b62f343f	EURUSD	1.20635992	0.0	343.1	0.0	sell	in process	2020-01-28 13:31:05.124527	Note5	Tag1
3858	0x2fa22b62f343f	EURUSD	1.20635992	1.20635992	343.1	337.2401255179512	sell	partially fill	2020-01-28 13:31:05.124527	Note5	Tag1
3859	0x2fa22b62f343f	EURUSD	1.20635992	1.20748839	343.1	0.0	sell	done	2020-01-28 13:31:05.124527	Note5	Tag1
3860	0x2fad1b1fc468d	DKKPLN	0.6065859	0.0	435.59	0.0	sell	new	2020-01-28 13:31:05.101548	Note6	Tag8
3861	0x2fad1b1fc468d	DKKPLN	0.6065859	0.0	435.59	0.0	sell	in process	2020-01-28 13:31:05.101548	Note6	Tag8
3862	0x2fad1b1fc468d	DKKPLN	0.6065859	0.5960273	435.59	0.0	sell	cancel	2020-01-28 13:31:05.101548	Note6	Tag8
3863	0x2fad1b1fc468d	DKKPLN	0.6065859	0.5960273	435.59	0.0	sell	done	2020-01-28 13:31:05.101548	Note6	Tag8
3864	0x2fb80adc958fc	SEKUSD	0.11211519	0.0	161.8	0.0	sell	new	2020-01-28 13:31:05.129358	Note4	Tag6
3865	0x2fb80adc958fc	SEKUSD	0.11211519	0.0	161.8	0.0	sell	in process	2020-01-28 13:31:05.129358	Note4	Tag6
3866	0x2fb80adc958fc	SEKUSD	0.11211519	0.11211519	161.8	155.94012551795117	sell	partially fill	2020-01-28 13:31:05.129358	Note4	Tag6
3867	0x2fb80adc958fc	SEKUSD	0.11211519	0.11528435	161.8	0.0	sell	done	2020-01-28 13:31:05.129358	Note4	Tag6
3868	0x2fc2fa9966b8e	NZDEUR	0.59094677	0.0	542.21	0.0	buy	new	2020-01-28 13:31:05.116727	Note3	Tag3
3869	0x2fc2fa9966b8e	NZDEUR	0.59094677	0.0	542.21	0.0	buy	in process	2020-01-28 13:31:05.116727	Note3	Tag3
3870	0x2fc2fa9966b8e	NZDEUR	0.59094677	0.59941106	542.21	0.59941106	buy	fill	2020-01-28 13:31:05.116727	Note3	Tag3
3871	0x2fc2fa9966b8e	NZDEUR	0.59094677	0.59941106	542.21	0.0	buy	done	2020-01-28 13:31:05.116727	Note3	Tag3
3872	0x2fcdea5637e1f	CADGBP	0.58001232	0.0	326.14	0.0	buy	new	2020-01-28 13:31:05.077044	Note5	Tag3
3873	0x2fcdea5637e1f	CADGBP	0.58001232	0.0	326.14	0.0	buy	in process	2020-01-28 13:31:05.077044	Note5	Tag3
3874	0x2fcdea5637e1f	CADGBP	0.58001232	0.57123453	326.14	0.0	buy	cancel	2020-01-28 13:31:05.077044	Note5	Tag3
3875	0x2fcdea5637e1f	CADGBP	0.58001232	0.57123453	326.14	0.0	buy	done	2020-01-28 13:31:05.077044	Note5	Tag3
3876	0x2fd8da1309068	USDUAN	28.05585198	0.0	909.85	0.0	buy	new	2020-01-28 13:31:05.152377	Note3	Tag9
3877	0x2fd8da1309068	USDUAN	28.05585198	0.0	909.85	0.0	buy	in process	2020-01-28 13:31:05.152377	Note3	Tag9
3878	0x2fd8da1309068	USDUAN	28.05585198	28.05585198	909.85	903.9901255179511	buy	partially fill	2020-01-28 13:31:05.152377	Note3	Tag9
3879	0x2fd8da1309068	USDUAN	28.05585198	28.04381715	909.85	0.0	buy	done	2020-01-28 13:31:05.152377	Note3	Tag9
3880	0x2fe3c9cfda2d7	CHFEUR	0.93414849	0.0	410.74	0.0	sell	new	2020-01-28 13:31:05.089043	Note5	Tag5
3881	0x2fe3c9cfda2d7	CHFEUR	0.93414849	0.0	410.74	0.0	sell	in process	2020-01-28 13:31:05.089043	Note5	Tag5
3882	0x2fe3c9cfda2d7	CHFEUR	0.93414849	0.92496312	410.74	0.92496312	sell	fill	2020-01-28 13:31:05.089043	Note5	Tag5
3883	0x2fe3c9cfda2d7	CHFEUR	0.93414849	0.92496312	410.74	0.0	sell	done	2020-01-28 13:31:05.089043	Note5	Tag5
3884	0x2feeb98cab572	DKKPLN	0.60577494	0.0	391.49	0.0	buy	new	2020-01-28 13:31:05.090072	Note1	Tag7
3885	0x2feeb98cab572	DKKPLN	0.60577494	0.0	391.49	0.0	buy	in process	2020-01-28 13:31:05.090072	Note1	Tag7
3886	0x2feeb98cab572	DKKPLN	0.60577494	0.60577494	391.49	385.63012551795117	buy	partially fill	2020-01-28 13:31:05.090072	Note1	Tag7
3887	0x2feeb98cab572	DKKPLN	0.60577494	0.59403115	391.49	0.0	buy	done	2020-01-28 13:31:05.090072	Note1	Tag7
3888	0x2ff9a9497c7da	JPYTRY	0.07479602	0.0	936.19	0.0	buy	new	2020-01-28 13:31:05.093305	Note4	Tag10
3889	0x2ff9a9497c7da	JPYTRY	0.07479602	0.0	936.19	0.0	buy	in process	2020-01-28 13:31:05.093305	Note4	Tag10
3890	0x2ff9a9497c7da	JPYTRY	0.07479602	0.07479602	936.19	930.3301255179513	buy	partially fill	2020-01-28 13:31:05.093305	Note4	Tag10
3891	0x2ff9a9497c7da	JPYTRY	0.07479602	0.06897665	936.19	0.0	buy	done	2020-01-28 13:31:05.093305	Note4	Tag10
3892	0x300499064da40	GBRRUB	104.15886369	0.0	227.66	0.0	sell	new	2020-01-28 13:31:05.103461	Note2	Tag10
3893	0x300499064da40	GBRRUB	104.15886369	0.0	227.66	0.0	sell	in process	2020-01-28 13:31:05.103461	Note2	Tag10
3894	0x300499064da40	GBRRUB	104.15886369	104.14670152	227.66	0.0	sell	cancel	2020-01-28 13:31:05.103461	Note2	Tag10
3895	0x300499064da40	GBRRUB	104.15886369	104.14670152	227.66	0.0	sell	done	2020-01-28 13:31:05.103461	Note2	Tag10
3896	0x300f88c31ec96	EURUSD	1.20337035	0.0	442.63	0.0	buy	new	2020-01-28 13:31:05.135367	Note4	Tag2
3897	0x300f88c31ec96	EURUSD	1.20337035	0.0	442.63	0.0	buy	in process	2020-01-28 13:31:05.135367	Note4	Tag2
3898	0x300f88c31ec96	EURUSD	1.20337035	1.19688235	442.63	0.0	buy	cancel	2020-01-28 13:31:05.135367	Note4	Tag2
3899	0x300f88c31ec96	EURUSD	1.20337035	1.19688235	442.63	0.0	buy	done	2020-01-28 13:31:05.135367	Note4	Tag2
3900	0x301a787fefedc	EURUSD	1.19568021	0.0	380.1	0.0	buy	new	2020-01-28 13:31:05.135603	Note4	Tag2
3901	0x301a787fefedc	EURUSD	1.19568021	0.0	380.1	0.0	buy	in process	2020-01-28 13:31:05.135603	Note4	Tag2
3902	0x301a787fefedc	EURUSD	1.19568021	1.2038156	380.1	0.0	buy	cancel	2020-01-28 13:31:05.135603	Note4	Tag2
3903	0x301a787fefedc	EURUSD	1.19568021	1.2038156	380.1	0.0	buy	done	2020-01-28 13:31:05.135603	Note4	Tag2
3904	0x3025683cc112b	GBRRUB	104.15031682	0.0	582.92	0.0	buy	new	2020-01-28 13:31:05.136344	Note5	Tag3
3905	0x3025683cc112b	GBRRUB	104.15031682	0.0	582.92	0.0	buy	in process	2020-01-28 13:31:05.136344	Note5	Tag3
3906	0x3025683cc112b	GBRRUB	104.15031682	104.14667601	582.92	0.0	buy	cancel	2020-01-28 13:31:05.136344	Note5	Tag3
3907	0x3025683cc112b	GBRRUB	104.15031682	104.14667601	582.92	0.0	buy	done	2020-01-28 13:31:05.136344	Note5	Tag3
3908	0x303057f992398	NZDEUR	0.59365858	0.0	143.53	0.0	buy	new	2020-01-28 13:31:05.138672	Note1	Tag5
3909	0x303057f992398	NZDEUR	0.59365858	0.0	143.53	0.0	buy	in process	2020-01-28 13:31:05.138672	Note1	Tag5
3910	0x303057f992398	NZDEUR	0.59365858	0.58493747	143.53	0.0	buy	cancel	2020-01-28 13:31:05.138672	Note1	Tag5
3911	0x303057f992398	NZDEUR	0.59365858	0.58493747	143.53	0.0	buy	done	2020-01-28 13:31:05.138672	Note1	Tag5
3912	0x303b47b6635fa	DKKPLN	0.60053134	0.0	975.93	0.0	sell	new	2020-01-28 13:31:05.145986	Note2	Tag2
3913	0x303b47b6635fa	DKKPLN	0.60053134	0.0	975.93	0.0	sell	in process	2020-01-28 13:31:05.145986	Note2	Tag2
3914	0x303b47b6635fa	DKKPLN	0.60053134	0.59695645	975.93	0.59695645	sell	fill	2020-01-28 13:31:05.145986	Note2	Tag2
3915	0x303b47b6635fa	DKKPLN	0.60053134	0.59695645	975.93	0.0	sell	done	2020-01-28 13:31:05.145986	Note2	Tag2
3916	0x3046377334891	DKKPLN	0.61075034	0.0	318.1	0.0	sell	new	2020-01-28 13:31:05.068962	Note3	Tag5
3917	0x3046377334891	DKKPLN	0.61075034	0.0	318.1	0.0	sell	in process	2020-01-28 13:31:05.068962	Note3	Tag5
3918	0x3046377334891	DKKPLN	0.61075034	0.61075034	318.1	312.2401255179512	sell	partially fill	2020-01-28 13:31:05.068962	Note3	Tag5
3919	0x3046377334891	DKKPLN	0.61075034	0.6060822	318.1	0.0	sell	done	2020-01-28 13:31:05.068962	Note3	Tag5
3920	0x3051273005adc	JPYTRY	0.06943137	0.0	660.41	0.0	sell	new	2020-01-28 13:31:05.126987	Note1	Tag3
3921	0x3051273005adc	JPYTRY	0.06943137	0.0	660.41	0.0	sell	in process	2020-01-28 13:31:05.126987	Note1	Tag3
3922	0x3051273005adc	JPYTRY	0.06943137	0.06943137	660.41	654.5501255179511	sell	partially fill	2020-01-28 13:31:05.126987	Note1	Tag3
3923	0x3051273005adc	JPYTRY	0.06943137	0.06886157	660.41	0.0	sell	done	2020-01-28 13:31:05.126987	Note1	Tag3
3924	0x305c16ecd6d56	CADGBP	0.57642788	0.0	404.8	0.0	sell	new	2020-01-28 13:31:05.109278	Note2	Tag6
3925	0x305c16ecd6d56	CADGBP	0.57642788	0.0	404.8	0.0	sell	in process	2020-01-28 13:31:05.109278	Note2	Tag6
3926	0x305c16ecd6d56	CADGBP	0.57642788	0.57820438	404.8	0.0	sell	cancel	2020-01-28 13:31:05.109278	Note2	Tag6
3927	0x305c16ecd6d56	CADGBP	0.57642788	0.57820438	404.8	0.0	sell	done	2020-01-28 13:31:05.109278	Note2	Tag6
3928	0x306706a9a7fb2	CADGBP	0.56907821	0.0	348.78	0.0	buy	new	2020-01-28 13:31:05.153643	Note4	Tag10
3929	0x306706a9a7fb2	CADGBP	0.56907821	0.0	348.78	0.0	buy	in process	2020-01-28 13:31:05.153643	Note4	Tag10
3930	0x306706a9a7fb2	CADGBP	0.56907821	0.56907821	348.78	342.92012551795113	buy	partially fill	2020-01-28 13:31:05.153643	Note4	Tag10
3931	0x306706a9a7fb2	CADGBP	0.56907821	0.56598185	348.78	0.0	buy	done	2020-01-28 13:31:05.153643	Note4	Tag10
3932	0x3071f6667921e	GBRRUB	104.14813791	0.0	611.88	0.0	buy	new	2020-01-28 13:31:05.093018	Note3	Tag9
3933	0x3071f6667921e	GBRRUB	104.14813791	0.0	611.88	0.0	buy	in process	2020-01-28 13:31:05.093018	Note3	Tag9
3934	0x3071f6667921e	GBRRUB	104.14813791	104.14813791	611.88	606.0201255179511	buy	partially fill	2020-01-28 13:31:05.093018	Note3	Tag9
3935	0x3071f6667921e	GBRRUB	104.14813791	104.16082898	611.88	0.0	buy	done	2020-01-28 13:31:05.093018	Note3	Tag9
3936	0x307ce6234a47d	EURUSD	1.19826493	0.0	41.65	0.0	sell	new	2020-01-28 13:31:05.102561	Note1	Tag9
3937	0x307ce6234a47d	EURUSD	1.19826493	0.0	41.65	0.0	sell	in process	2020-01-28 13:31:05.102561	Note1	Tag9
3938	0x307ce6234a47d	EURUSD	1.19826493	1.19932576	41.65	0.0	sell	cancel	2020-01-28 13:31:05.102561	Note1	Tag9
3939	0x307ce6234a47d	EURUSD	1.19826493	1.19932576	41.65	0.0	sell	done	2020-01-28 13:31:05.102561	Note1	Tag9
3940	0x3087d5e01b700	CHFEUR	0.91911978	0.0	958.39	0.0	buy	new	2020-01-28 13:31:05.132539	Note1	Tag9
3941	0x3087d5e01b700	CHFEUR	0.91911978	0.0	958.39	0.0	buy	in process	2020-01-28 13:31:05.132539	Note1	Tag9
3942	0x3087d5e01b700	CHFEUR	0.91911978	0.92820069	958.39	0.0	buy	cancel	2020-01-28 13:31:05.132539	Note1	Tag9
3943	0x3087d5e01b700	CHFEUR	0.91911978	0.92820069	958.39	0.0	buy	done	2020-01-28 13:31:05.132539	Note1	Tag9
3944	0x3092c59cec943	JPYTRY	0.07290256	0.0	774.38	0.0	sell	new	2020-01-28 13:31:05.126719	Note1	Tag3
3945	0x3092c59cec943	JPYTRY	0.07290256	0.0	774.38	0.0	sell	in process	2020-01-28 13:31:05.126719	Note1	Tag3
3946	0x3092c59cec943	JPYTRY	0.07290256	0.07290256	774.38	768.5201255179511	sell	partially fill	2020-01-28 13:31:05.126719	Note1	Tag3
3947	0x3092c59cec943	JPYTRY	0.07290256	0.06531509	774.38	0.0	sell	done	2020-01-28 13:31:05.126719	Note1	Tag3
3948	0x309db559bdb7d	USDUAN	28.04862537	0.0	796.83	0.0	sell	new	2020-01-28 13:31:05.108434	Note1	Tag5
3949	0x309db559bdb7d	USDUAN	28.04862537	0.0	796.83	0.0	sell	in process	2020-01-28 13:31:05.108434	Note1	Tag5
3950	0x309db559bdb7d	USDUAN	28.04862537	28.04517489	796.83	0.0	sell	cancel	2020-01-28 13:31:05.108434	Note1	Tag5
3951	0x309db559bdb7d	USDUAN	28.04862537	28.04517489	796.83	0.0	sell	done	2020-01-28 13:31:05.108434	Note1	Tag5
3952	0x30a8a5168edda	PLNRSD	25.99676401	0.0	493.03	0.0	buy	new	2020-01-28 13:31:05.150991	Note1	Tag7
3953	0x30a8a5168edda	PLNRSD	25.99676401	0.0	493.03	0.0	buy	in process	2020-01-28 13:31:05.150991	Note1	Tag7
3954	0x30a8a5168edda	PLNRSD	25.99676401	25.99676401	493.03	487.17012551795113	buy	partially fill	2020-01-28 13:31:05.150991	Note1	Tag7
3955	0x30a8a5168edda	PLNRSD	25.99676401	25.99139296	493.03	0.0	buy	done	2020-01-28 13:31:05.150991	Note1	Tag7
3956	0x30b394d360052	PLNRSD	25.98738531	0.0	942.72	0.0	sell	new	2020-01-28 13:31:05.084687	Note1	Tag1
3957	0x30b394d360052	PLNRSD	25.98738531	0.0	942.72	0.0	sell	in process	2020-01-28 13:31:05.084687	Note1	Tag1
3958	0x30b394d360052	PLNRSD	25.98738531	25.98914474	942.72	25.98914474	sell	fill	2020-01-28 13:31:05.084687	Note1	Tag1
3959	0x30b394d360052	PLNRSD	25.98738531	25.98914474	942.72	0.0	sell	done	2020-01-28 13:31:05.084687	Note1	Tag1
3960	0x30be8490312a7	CADGBP	0.56890962	0.0	288.56	0.0	buy	new	2020-01-28 13:31:05.076387	Note5	Tag3
3961	0x30be8490312a7	CADGBP	0.56890962	0.0	288.56	0.0	buy	in process	2020-01-28 13:31:05.076387	Note5	Tag3
3962	0x30be8490312a7	CADGBP	0.56890962	0.56431799	288.56	0.0	buy	cancel	2020-01-28 13:31:05.076387	Note5	Tag3
3963	0x30be8490312a7	CADGBP	0.56890962	0.56431799	288.56	0.0	buy	done	2020-01-28 13:31:05.076387	Note5	Tag3
3964	0x30c9744d02509	PLNRSD	25.9905837	0.0	886.17	0.0	buy	new	2020-01-28 13:31:05.150311	Note1	Tag7
3965	0x30c9744d02509	PLNRSD	25.9905837	0.0	886.17	0.0	buy	in process	2020-01-28 13:31:05.150311	Note1	Tag7
3966	0x30c9744d02509	PLNRSD	25.9905837	25.9905837	886.17	880.3101255179511	buy	partially fill	2020-01-28 13:31:05.150311	Note1	Tag7
3967	0x30c9744d02509	PLNRSD	25.9905837	25.98537238	886.17	0.0	buy	done	2020-01-28 13:31:05.150311	Note1	Tag7
3968	0x30d46409d3740	JPYTRY	0.05990386	0.0	676.54	0.0	sell	new	2020-01-28 13:31:05.082552	Note5	Tag9
3969	0x30d46409d3740	JPYTRY	0.05990386	0.0	676.54	0.0	sell	in process	2020-01-28 13:31:05.082552	Note5	Tag9
3970	0x30d46409d3740	JPYTRY	0.05990386	0.07187538	676.54	0.07187538	sell	fill	2020-01-28 13:31:05.082552	Note5	Tag9
3971	0x30d46409d3740	JPYTRY	0.05990386	0.07187538	676.54	0.0	sell	done	2020-01-28 13:31:05.082552	Note5	Tag9
3972	0x30df53c6a4989	EURUSD	1.20090291	0.0	904.84	0.0	buy	new	2020-01-28 13:31:05.069681	Note4	Tag6
3973	0x30df53c6a4989	EURUSD	1.20090291	0.0	904.84	0.0	buy	in process	2020-01-28 13:31:05.069681	Note4	Tag6
3974	0x30df53c6a4989	EURUSD	1.20090291	1.2039744	904.84	0.0	buy	cancel	2020-01-28 13:31:05.069681	Note4	Tag6
3975	0x30df53c6a4989	EURUSD	1.20090291	1.2039744	904.84	0.0	buy	done	2020-01-28 13:31:05.069681	Note4	Tag6
3976	0x30ea438375bf5	SEKUSD	0.11729982	0.0	255.49	0.0	sell	new	2020-01-28 13:31:05.129245	Note4	Tag6
3977	0x30ea438375bf5	SEKUSD	0.11729982	0.0	255.49	0.0	sell	in process	2020-01-28 13:31:05.129245	Note4	Tag6
3978	0x30ea438375bf5	SEKUSD	0.11729982	0.11729982	255.49	249.63012551795117	sell	partially fill	2020-01-28 13:31:05.129245	Note4	Tag6
3979	0x30ea438375bf5	SEKUSD	0.11729982	0.11362275	255.49	0.0	sell	done	2020-01-28 13:31:05.129245	Note4	Tag6
3980	0x30f5334046e74	NZDEUR	0.5845475	0.0	860.9	0.0	buy	new	2020-01-28 13:31:05.116372	Note3	Tag3
3981	0x30f5334046e74	NZDEUR	0.5845475	0.0	860.9	0.0	buy	in process	2020-01-28 13:31:05.116372	Note3	Tag3
3982	0x30f5334046e74	NZDEUR	0.5845475	0.59973746	860.9	0.59973746	buy	fill	2020-01-28 13:31:05.116372	Note3	Tag3
3983	0x30f5334046e74	NZDEUR	0.5845475	0.59973746	860.9	0.0	buy	done	2020-01-28 13:31:05.116372	Note3	Tag3
3984	0x310022fd180f9	USDUAN	28.04846622	0.0	338.1	0.0	buy	new	2020-01-28 13:31:05.075927	Note4	Tag2
3985	0x310022fd180f9	USDUAN	28.04846622	0.0	338.1	0.0	buy	in process	2020-01-28 13:31:05.075927	Note4	Tag2
3986	0x310022fd180f9	USDUAN	28.04846622	28.0563958	338.1	0.0	buy	cancel	2020-01-28 13:31:05.075927	Note4	Tag2
3987	0x310022fd180f9	USDUAN	28.04846622	28.0563958	338.1	0.0	buy	done	2020-01-28 13:31:05.075927	Note4	Tag2
3988	0x310b12b9e9345	JPYTRY	0.06695977	0.0	280.55	0.0	sell	new	2020-01-28 13:31:05.148868	Note5	Tag5
3989	0x310b12b9e9345	JPYTRY	0.06695977	0.0	280.55	0.0	sell	in process	2020-01-28 13:31:05.148868	Note5	Tag5
3990	0x310b12b9e9345	JPYTRY	0.06695977	0.07506815	280.55	0.07506815	sell	fill	2020-01-28 13:31:05.148868	Note5	Tag5
3991	0x310b12b9e9345	JPYTRY	0.06695977	0.07506815	280.55	0.0	sell	done	2020-01-28 13:31:05.148868	Note5	Tag5
3992	0x31160276ba59d	CHFEUR	0.92154754	0.0	637.73	0.0	buy	new	2020-01-28 13:31:05.078018	Note6	Tag4
3993	0x31160276ba59d	CHFEUR	0.92154754	0.0	637.73	0.0	buy	in process	2020-01-28 13:31:05.078018	Note6	Tag4
3994	0x31160276ba59d	CHFEUR	0.92154754	0.92374434	637.73	0.0	buy	cancel	2020-01-28 13:31:05.078018	Note6	Tag4
3995	0x31160276ba59d	CHFEUR	0.92154754	0.92374434	637.73	0.0	buy	done	2020-01-28 13:31:05.078018	Note6	Tag4
3996	0x3120f2338b7f0	CHFEUR	0.92539005	0.0	701.62	0.0	buy	new	2020-01-28 13:31:05.055435	Note2	Tag2
3997	0x3120f2338b7f0	CHFEUR	0.92539005	0.0	701.62	0.0	buy	in process	2020-01-28 13:31:05.055435	Note2	Tag2
3998	0x3120f2338b7f0	CHFEUR	0.92539005	0.91663145	701.62	0.91663145	buy	fill	2020-01-28 13:31:05.055435	Note2	Tag2
3999	0x3120f2338b7f0	CHFEUR	0.92539005	0.91663145	701.62	0.0	buy	done	2020-01-28 13:31:05.055435	Note2	Tag2
4000	0x312be1f05ca42	PLNRSD	25.99735955	0.0	682.46	0.0	sell	new	2020-01-28 13:31:05.084491	Note1	Tag1
4001	0x312be1f05ca42	PLNRSD	25.99735955	0.0	682.46	0.0	sell	in process	2020-01-28 13:31:05.084491	Note1	Tag1
4002	0x312be1f05ca42	PLNRSD	25.99735955	25.99727071	682.46	25.99727071	sell	fill	2020-01-28 13:31:05.084491	Note1	Tag1
4003	0x312be1f05ca42	PLNRSD	25.99735955	25.99727071	682.46	0.0	sell	done	2020-01-28 13:31:05.084491	Note1	Tag1
4004	0x3136d1ad2dcd0	USDUAN	28.05709393	0.0	88.51	0.0	buy	new	2020-01-28 13:31:05.075772	Note4	Tag2
4005	0x3136d1ad2dcd0	USDUAN	28.05709393	0.0	88.51	0.0	buy	in process	2020-01-28 13:31:05.075772	Note4	Tag2
4006	0x3136d1ad2dcd0	USDUAN	28.05709393	28.04155951	88.51	0.0	buy	cancel	2020-01-28 13:31:05.075772	Note4	Tag2
4007	0x3136d1ad2dcd0	USDUAN	28.05709393	28.04155951	88.51	0.0	buy	done	2020-01-28 13:31:05.075772	Note4	Tag2
4008	0x3141c169fef65	JPYTRY	0.06677956	0.0	411.33	0.0	sell	new	2020-01-28 13:31:05.148379	Note5	Tag5
4009	0x3141c169fef65	JPYTRY	0.06677956	0.0	411.33	0.0	sell	in process	2020-01-28 13:31:05.148379	Note5	Tag5
4010	0x3141c169fef65	JPYTRY	0.06677956	0.07684676	411.33	0.07684676	sell	fill	2020-01-28 13:31:05.148379	Note5	Tag5
4011	0x3141c169fef65	JPYTRY	0.06677956	0.07684676	411.33	0.0	sell	done	2020-01-28 13:31:05.148379	Note5	Tag5
4012	0x314cb126d01c8	CADGBP	0.57099331	0.0	409.54	0.0	buy	new	2020-01-28 13:31:05.076481	Note5	Tag3
4013	0x314cb126d01c8	CADGBP	0.57099331	0.0	409.54	0.0	buy	in process	2020-01-28 13:31:05.076481	Note5	Tag3
4014	0x314cb126d01c8	CADGBP	0.57099331	0.56346725	409.54	0.0	buy	cancel	2020-01-28 13:31:05.076481	Note5	Tag3
4015	0x314cb126d01c8	CADGBP	0.57099331	0.56346725	409.54	0.0	buy	done	2020-01-28 13:31:05.076481	Note5	Tag3
4016	0x3157a0e3a1405	PLNRSD	25.97961983	0.0	354.17	0.0	buy	new	2020-01-28 13:31:05.150607	Note1	Tag7
4017	0x3157a0e3a1405	PLNRSD	25.97961983	0.0	354.17	0.0	buy	in process	2020-01-28 13:31:05.150607	Note1	Tag7
4018	0x3157a0e3a1405	PLNRSD	25.97961983	25.97961983	354.17	348.3101255179512	buy	partially fill	2020-01-28 13:31:05.150607	Note1	Tag7
4019	0x3157a0e3a1405	PLNRSD	25.97961983	25.98675028	354.17	0.0	buy	done	2020-01-28 13:31:05.150607	Note1	Tag7
4020	0x316290a072675	NZDEUR	0.58949322	0.0	778.8	0.0	sell	new	2020-01-28 13:31:05.083481	Note6	Tag10
4021	0x316290a072675	NZDEUR	0.58949322	0.0	778.8	0.0	sell	in process	2020-01-28 13:31:05.083481	Note6	Tag10
4022	0x316290a072675	NZDEUR	0.58949322	0.60375703	778.8	0.60375703	sell	fill	2020-01-28 13:31:05.083481	Note6	Tag10
4023	0x316290a072675	NZDEUR	0.58949322	0.60375703	778.8	0.0	sell	done	2020-01-28 13:31:05.083481	Note6	Tag10
