ID	SIDE	INSTRUMENT	PX_INIT	VOLUME_INIT	DATE	STATUS	NOTE	TAGS
4250	0xaefbcd418d	buy	DKKPLN	0.61718682	725.6	28.01.2020 17:34:54.445208	partially fill	Note1	Tag7
4251	0xaefbcd418d	buy	DKKPLN	0.61718682	714.52	28.01.2020 17:34:54.507572	done	Note1	Tag7
4252	0xaefbcd419b	buy	PLNRSD	25.98351068	894.63	28.01.2020 17:35:18.429835	new	Note1	Tag6
4253	0xaefbcd419b	buy	PLNRSD	25.98351068	894.63	28.01.2020 17:35:18.529606	in progress	Note1	Tag6
4254	0xaefbcd419b	buy	PLNRSD	0.0	894.63	28.01.2020 17:35:18.570227	cancel	Note1	Tag6
4255	0xaefbcd419b	buy	PLNRSD	0.0	894.63	28.01.2020 17:35:18.625025	done	Note1	Tag6
4256	0xaefbcd41a8	sell	GBRRUB	104.14743551	530.7	28.01.2020 17:35:42.364400	new	Note4	Tag9
4257	0xaefbcd41a8	sell	GBRRUB	104.14743551	530.7	28.01.2020 17:35:42.403660	in progress	Note4	Tag9
4258	0xaefbcd41a8	sell	GBRRUB	104.14743551	530.7	28.01.2020 17:35:42.454183	fill	Note4	Tag9
4259	0xaefbcd41a8	sell	GBRRUB	104.14743551	530.7	28.01.2020 17:35:42.540088	done	Note4	Tag9
4260	0xaefbcd41b1	sell	EURUSD	1.20730552	222.02	28.01.2020 17:36:06.358828	new	Note4	Tag3
4261	0xaefbcd41b1	sell	EURUSD	1.20730552	222.02	28.01.2020 17:36:06.390941	in progress	Note4	Tag3
4262	0xaefbcd41b1	sell	EURUSD	1.20730552	222.02	28.01.2020 17:36:06.419010	fill	Note4	Tag3
4263	0xaefbcd41b1	sell	EURUSD	1.20730552	222.02	28.01.2020 17:36:06.434374	done	Note4	Tag3
4264	0xaefbcd41b8	buy	NZDEUR	0.59163898	317.08	28.01.2020 17:36:30.341322	new	Note4	Tag9
4265	0xaefbcd41b8	buy	NZDEUR	0.59163898	317.08	28.01.2020 17:36:30.405540	in progress	Note4	Tag9
4266	0xaefbcd41b8	buy	NZDEUR	0.599534	813.26	28.01.2020 17:36:30.434469	partially fill	Note4	Tag9
4267	0xaefbcd41b8	buy	NZDEUR	0.599534	317.08	28.01.2020 17:36:30.452535	done	Note4	Tag9
4268	0xaefbcd41c4	buy	CHFEUR	0.93277923	113.66	28.01.2020 17:36:54.386329	new	Note3	Tag1
4269	0xaefbcd41c4	buy	CHFEUR	0.93277923	113.66	28.01.2020 17:36:54.477216	in progress	Note3	Tag1
4270	0xaefbcd41c4	buy	CHFEUR	0.93912609	994.93	28.01.2020 17:36:54.489928	partially fill	Note3	Tag1
4271	0xaefbcd41c4	buy	CHFEUR	0.93912609	113.66	28.01.2020 17:36:54.557048	done	Note3	Tag1
4272	0xaefbcd41ca	buy	GBRRUB	104.16116499	247.59	28.01.2020 17:37:18.427720	new	Note6	Tag8
4273	0xaefbcd41ca	buy	GBRRUB	104.16116499	247.59	28.01.2020 17:37:18.474431	in progress	Note6	Tag8
4274	0xaefbcd41ca	buy	GBRRUB	104.16116499	247.59	28.01.2020 17:37:18.548361	fill	Note6	Tag8
4275	0xaefbcd41ca	buy	GBRRUB	104.16116499	247.59	28.01.2020 17:37:18.607801	done	Note6	Tag8
4276	0xaefbcd41db	sell	SEKUSD	0.12771138	427.87	28.01.2020 17:37:42.357754	new	Note3	Tag7
4277	0xaefbcd41db	sell	SEKUSD	0.12771138	427.87	28.01.2020 17:37:42.428669	in progress	Note3	Tag7
4278	0xaefbcd41db	sell	SEKUSD	0.12950219	492.74	28.01.2020 17:37:42.478638	partially fill	Note3	Tag7
4279	0xaefbcd41db	sell	SEKUSD	0.12950219	427.87	28.01.2020 17:37:42.562802	done	Note3	Tag7
4280	0xaefbcd41df	buy	DKKPLN	0.59597102	207.09	28.01.2020 17:38:06.337950	new	Note1	Tag8
4281	0xaefbcd41df	buy	DKKPLN	0.59597102	207.09	28.01.2020 17:38:06.352876	in progress	Note1	Tag8
4282	0xaefbcd41df	buy	DKKPLN	0.60490359	994.2	28.01.2020 17:38:06.426949	partially fill	Note1	Tag8
4283	0xaefbcd41df	buy	DKKPLN	0.60490359	207.09	28.01.2020 17:38:06.486840	done	Note1	Tag8
4284	0xaefbcd41e7	sell	SEKUSD	0.11155977	169.72	28.01.2020 17:38:30.375735	new	Note2	Tag7
4285	0xaefbcd41e7	sell	SEKUSD	0.11155977	169.72	28.01.2020 17:38:30.451096	in progress	Note2	Tag7
4286	0xaefbcd41e7	sell	SEKUSD	0.11155977	169.72	28.01.2020 17:38:30.515033	fill	Note2	Tag7
4287	0xaefbcd41e7	sell	SEKUSD	0.11155977	169.72	28.01.2020 17:38:30.543081	done	Note2	Tag7
4288	0xaefbcd41f5	buy	CADGBP	0.56280263	800.85	28.01.2020 17:38:54.394438	new	Note4	Tag6
4289	0xaefbcd41f5	buy	CADGBP	0.56280263	800.85	28.01.2020 17:38:54.469678	in progress	Note4	Tag6
4290	0xaefbcd41f5	buy	CADGBP	0.56280263	800.85	28.01.2020 17:38:54.533234	fill	Note4	Tag6
4291	0xaefbcd41f5	buy	CADGBP	0.56280263	800.85	28.01.2020 17:38:54.560084	done	Note4	Tag6
4292	0xaefbcd4203	sell	CHFEUR	0.9198762	746.68	28.01.2020 17:39:18.353196	new	Note1	Tag2
4293	0xaefbcd4203	sell	CHFEUR	0.9198762	746.68	28.01.2020 17:39:18.416615	in progress	Note1	Tag2
4294	0xaefbcd4203	sell	CHFEUR	0.0	746.68	28.01.2020 17:39:18.443033	cancel	Note1	Tag2
4295	0xaefbcd4203	sell	CHFEUR	0.0	746.68	28.01.2020 17:39:18.453211	done	Note1	Tag2
4296	0xaefbcd420e	sell	PLNRSD	25.99675104	212.05	28.01.2020 17:39:42.423630	new	Note6	Tag6
4297	0xaefbcd420e	sell	PLNRSD	25.99675104	212.05	28.01.2020 17:39:42.436664	in progress	Note6	Tag6
4298	0xaefbcd420e	sell	PLNRSD	0.0	212.05	28.01.2020 17:39:42.504794	cancel	Note6	Tag6
4299	0xaefbcd420e	sell	PLNRSD	0.0	212.05	28.01.2020 17:39:42.546014	done	Note6	Tag6
4300	0xaefbcd4211	buy	CHFEUR	0.92666501	218.67	28.01.2020 17:40:06.344905	new	Note4	Tag7
4301	0xaefbcd4211	buy	CHFEUR	0.92666501	218.67	28.01.2020 17:40:06.350146	in progress	Note4	Tag7
4302	0xaefbcd4211	buy	CHFEUR	0.91680222	751.51	28.01.2020 17:40:06.393795	partially fill	Note4	Tag7
4303	0xaefbcd4211	buy	CHFEUR	0.91680222	218.67	28.01.2020 17:40:06.458106	done	Note4	Tag7
4304	0xaefbcd421a	buy	DKKPLN	0.60126814	283.95	28.01.2020 17:40:30.397582	new	Note4	Tag9
4305	0xaefbcd421a	buy	DKKPLN	0.60126814	283.95	28.01.2020 17:40:30.416571	in progress	Note4	Tag9
4306	0xaefbcd421a	buy	DKKPLN	0.0	283.95	28.01.2020 17:40:30.503409	cancel	Note4	Tag9
4307	0xaefbcd421a	buy	DKKPLN	0.0	283.95	28.01.2020 17:40:30.603403	done	Note4	Tag9
4308	0xaefbcd4222	sell	DKKPLN	0.59422842	786.64	28.01.2020 17:40:54.363074	new	Note2	Tag7
4309	0xaefbcd4222	sell	DKKPLN	0.59422842	786.64	28.01.2020 17:40:54.420073	in progress	Note2	Tag7
4310	0xaefbcd4222	sell	DKKPLN	0.59702385	75.37	28.01.2020 17:40:54.426323	partially fill	Note2	Tag7
4311	0xaefbcd4222	sell	DKKPLN	0.59702385	786.64	28.01.2020 17:40:54.473140	done	Note2	Tag7
4312	0xaefbcd4230	buy	PLNRSD	25.98496103	606.45	28.01.2020 17:41:18.354663	new	Note1	Tag8
4313	0xaefbcd4230	buy	PLNRSD	25.98496103	606.45	28.01.2020 17:41:18.415148	in progress	Note1	Tag8
4314	0xaefbcd4230	buy	PLNRSD	25.99239291	256.14	28.01.2020 17:41:18.432349	partially fill	Note1	Tag8
4315	0xaefbcd4230	buy	PLNRSD	25.99239291	606.45	28.01.2020 17:41:18.513569	done	Note1	Tag8
4316	0xaefbcd423c	sell	CHFEUR	0.92736603	828.02	28.01.2020 17:41:42.428238	new	Note5	Tag10
4317	0xaefbcd423c	sell	CHFEUR	0.92736603	828.02	28.01.2020 17:41:42.514114	in progress	Note5	Tag10
4318	0xaefbcd423c	sell	CHFEUR	0.92736603	828.02	28.01.2020 17:41:42.611083	fill	Note5	Tag10
4319	0xaefbcd423c	sell	CHFEUR	0.92736603	828.02	28.01.2020 17:41:42.642902	done	Note5	Tag10
4320	0xaefbcd4241	sell	DKKPLN	0.59576528	14.88	28.01.2020 17:42:06.359382	new	Note1	Tag10
4321	0xaefbcd4241	sell	DKKPLN	0.59576528	14.88	28.01.2020 17:42:06.371847	in progress	Note1	Tag10
4322	0xaefbcd4241	sell	DKKPLN	0.59576528	14.88	28.01.2020 17:42:06.438191	fill	Note1	Tag10
4323	0xaefbcd4241	sell	DKKPLN	0.59576528	14.88	28.01.2020 17:42:06.473800	done	Note1	Tag10
4324	0xaefbcd4250	sell	EURUSD	1.21313083	272.69	28.01.2020 17:42:30.343064	new	Note5	Tag2
4325	0xaefbcd4250	sell	EURUSD	1.21313083	272.69	28.01.2020 17:42:30.392931	in progress	Note5	Tag2
4326	0xaefbcd4250	sell	EURUSD	1.21313083	272.69	28.01.2020 17:42:30.476776	fill	Note5	Tag2
4327	0xaefbcd4250	sell	EURUSD	1.21313083	272.69	28.01.2020 17:42:30.567365	done	Note5	Tag2
4328	0xaefbcd4254	buy	CHFEUR	0.93222266	675.57	28.01.2020 17:42:54.391798	new	Note3	Tag4
4329	0xaefbcd4254	buy	CHFEUR	0.93222266	675.57	28.01.2020 17:42:54.455981	in progress	Note3	Tag4
4330	0xaefbcd4254	buy	CHFEUR	0.0	675.57	28.01.2020 17:42:54.484801	cancel	Note3	Tag4
4331	0xaefbcd4254	buy	CHFEUR	0.0	675.57	28.01.2020 17:42:54.502525	done	Note3	Tag4
4332	0xaefbcd4261	buy	CNYUSD	0.1575718	510.2	28.01.2020 17:43:18.344903	new	Note5	Tag8
4333	0xaefbcd4261	buy	CNYUSD	0.1575718	510.2	28.01.2020 17:43:18.432413	in progress	Note5	Tag8
4334	0xaefbcd4261	buy	CNYUSD	0.1546416	850.34	28.01.2020 17:43:18.434516	partially fill	Note5	Tag8
4335	0xaefbcd4261	buy	CNYUSD	0.1546416	510.2	28.01.2020 17:43:18.468305	done	Note5	Tag8
4336	0xaefbcd426c	sell	PLNRSD	25.98308828	19.72	28.01.2020 17:43:42.397577	new	Note1	Tag1
4337	0xaefbcd426c	sell	PLNRSD	25.98308828	19.72	28.01.2020 17:43:42.429477	in progress	Note1	Tag1
4338	0xaefbcd426c	sell	PLNRSD	25.98308828	19.72	28.01.2020 17:43:42.456878	fill	Note1	Tag1
4339	0xaefbcd426c	sell	PLNRSD	25.98308828	19.72	28.01.2020 17:43:42.470143	done	Note1	Tag1
4340	0xaefbcd4276	sell	CHFEUR	0.93443342	320.47	28.01.2020 17:44:06.363059	new	Note3	Tag9
4341	0xaefbcd4276	sell	CHFEUR	0.93443342	320.47	28.01.2020 17:44:06.406558	in progress	Note3	Tag9
4342	0xaefbcd4276	sell	CHFEUR	0.0	320.47	28.01.2020 17:44:06.470397	cancel	Note3	Tag9
4343	0xaefbcd4276	sell	CHFEUR	0.0	320.47	28.01.2020 17:44:06.498136	done	Note3	Tag9
4344	0xaefbcd4282	buy	CNYUSD	0.15182475	147.14	28.01.2020 17:44:30.354616	new	Note6	Tag7
4345	0xaefbcd4282	buy	CNYUSD	0.15182475	147.14	28.01.2020 17:44:30.426808	in progress	Note6	Tag7
4346	0xaefbcd4282	buy	CNYUSD	0.15608684	607.82	28.01.2020 17:44:30.480787	partially fill	Note6	Tag7
4347	0xaefbcd4282	buy	CNYUSD	0.15608684	147.14	28.01.2020 17:44:30.577550	done	Note6	Tag7
4348	0xaefbcd4287	sell	USDUAN	28.05019363	578.05	28.01.2020 17:44:54.428090	new	Note6	Tag9
4349	0xaefbcd4287	sell	USDUAN	28.05019363	578.05	28.01.2020 17:44:54.453209	in progress	Note6	Tag9
4350	0xaefbcd4287	sell	USDUAN	28.05019363	578.05	28.01.2020 17:44:54.459305	fill	Note6	Tag9
4351	0xaefbcd4287	sell	USDUAN	28.05019363	578.05	28.01.2020 17:44:54.505640	done	Note6	Tag9
4352	0xaefbcd4297	buy	NZDEUR	0.59133093	547.79	28.01.2020 17:45:18.358918	new	Note3	Tag3
4353	0xaefbcd4297	buy	NZDEUR	0.59133093	547.79	28.01.2020 17:45:18.414650	in progress	Note3	Tag3
4354	0xaefbcd4297	buy	NZDEUR	0.0	547.79	28.01.2020 17:45:18.416919	cancel	Note3	Tag3
4355	0xaefbcd4297	buy	NZDEUR	0.0	547.79	28.01.2020 17:45:18.451230	done	Note3	Tag3
4356	0xaefbcd429f	sell	NZDEUR	0.59338048	390.66	28.01.2020 17:45:42.341607	new	Note1	Tag4
4357	0xaefbcd429f	sell	NZDEUR	0.59338048	390.66	28.01.2020 17:45:42.378665	in progress	Note1	Tag4
4358	0xaefbcd429f	sell	NZDEUR	0.0	390.66	28.01.2020 17:45:42.422267	cancel	Note1	Tag4
4359	0xaefbcd429f	sell	NZDEUR	0.0	390.66	28.01.2020 17:45:42.486431	done	Note1	Tag4
4360	0xaefbcd42ab	sell	NZDEUR	0.59680719	839.83	28.01.2020 17:46:06.387224	new	Note2	Tag4
4361	0xaefbcd42ab	sell	NZDEUR	0.59680719	839.83	28.01.2020 17:46:06.404757	in progress	Note2	Tag4
4362	0xaefbcd42ab	sell	NZDEUR	0.59680719	839.83	28.01.2020 17:46:06.487021	fill	Note2	Tag4
4363	0xaefbcd42ab	sell	NZDEUR	0.59680719	839.83	28.01.2020 17:46:06.572643	done	Note2	Tag4
4364	0xaefbcd42b3	buy	CNYUSD	0.15892904	131.4	28.01.2020 17:46:30.430531	new	Note2	Tag9
4365	0xaefbcd42b3	buy	CNYUSD	0.15892904	131.4	28.01.2020 17:46:30.459844	in progress	Note2	Tag9
4366	0xaefbcd42b3	buy	CNYUSD	0.0	131.4	28.01.2020 17:46:30.479116	cancel	Note2	Tag9
4367	0xaefbcd42b3	buy	CNYUSD	0.0	131.4	28.01.2020 17:46:30.566843	done	Note2	Tag9
4368	0xaefbcd42c1	buy	CADGBP	0.56209286	422.69	28.01.2020 17:46:54.366587	new	Note6	Tag5
4369	0xaefbcd42c1	buy	CADGBP	0.56209286	422.69	28.01.2020 17:46:54.402517	in progress	Note6	Tag5
4370	0xaefbcd42c1	buy	CADGBP	0.0	422.69	28.01.2020 17:46:54.442576	cancel	Note6	Tag5
4371	0xaefbcd42c1	buy	CADGBP	0.0	422.69	28.01.2020 17:46:54.495609	done	Note6	Tag5
4372	0xaefbcd42cc	sell	JPYTRY	0.06668104	155.98	28.01.2020 17:47:18.365699	new	Note2	Tag2
4373	0xaefbcd42cc	sell	JPYTRY	0.06668104	155.98	28.01.2020 17:47:18.387538	in progress	Note2	Tag2
4374	0xaefbcd42cc	sell	JPYTRY	0.06668104	155.98	28.01.2020 17:47:18.483330	fill	Note2	Tag2
4375	0xaefbcd42cc	sell	JPYTRY	0.06668104	155.98	28.01.2020 17:47:18.511451	done	Note2	Tag2
4376	0xaefbcd42cf	sell	SEKUSD	0.1280091	665.29	28.01.2020 17:47:42.362908	new	Note1	Tag5
4377	0xaefbcd42cf	sell	SEKUSD	0.1280091	665.29	28.01.2020 17:47:42.438876	in progress	Note1	Tag5
4378	0xaefbcd42cf	sell	SEKUSD	0.1280091	665.29	28.01.2020 17:47:42.504718	fill	Note1	Tag5
4379	0xaefbcd42cf	sell	SEKUSD	0.1280091	665.29	28.01.2020 17:47:42.538750	done	Note1	Tag5
4380	0xaefbcd42d7	buy	DKKPLN	0.61080733	408.79	28.01.2020 17:48:06.354143	new	Note5	Tag2
4381	0xaefbcd42d7	buy	DKKPLN	0.61080733	408.79	28.01.2020 17:48:06.388451	in progress	Note5	Tag2
4382	0xaefbcd42d7	buy	DKKPLN	0.61064847	215.64	28.01.2020 17:48:06.423414	partially fill	Note5	Tag2
4383	0xaefbcd42d7	buy	DKKPLN	0.61064847	408.79	28.01.2020 17:48:06.460437	done	Note5	Tag2
4384	0xaefbcd42e6	sell	CNYUSD	0.1501753	18.78	28.01.2020 17:48:30.426605	new	Note2	Tag1
4385	0xaefbcd42e6	sell	CNYUSD	0.1501753	18.78	28.01.2020 17:48:30.490431	in progress	Note2	Tag1
4386	0xaefbcd42e6	sell	CNYUSD	0.0	18.78	28.01.2020 17:48:30.518130	cancel	Note2	Tag1
4387	0xaefbcd42e6	sell	CNYUSD	0.0	18.78	28.01.2020 17:48:30.532333	done	Note2	Tag1
4388	0xaefbcd42eb	buy	CHFEUR	0.93117297	311.13	28.01.2020 17:48:54.354252	new	Note2	Tag7
4389	0xaefbcd42eb	buy	CHFEUR	0.93117297	311.13	28.01.2020 17:48:54.407006	in progress	Note2	Tag7
4390	0xaefbcd42eb	buy	CHFEUR	0.93890587	130.71	28.01.2020 17:48:54.499920	partially fill	Note2	Tag7
4391	0xaefbcd42eb	buy	CHFEUR	0.93890587	311.13	28.01.2020 17:48:54.519000	done	Note2	Tag7
4392	0xaefbcd42fa	buy	GBRRUB	104.15068814	54.99	28.01.2020 17:49:18.426947	new	Note1	Tag8
4393	0xaefbcd42fa	buy	GBRRUB	104.15068814	54.99	28.01.2020 17:49:18.427842	in progress	Note1	Tag8
4394	0xaefbcd42fa	buy	GBRRUB	104.15068814	54.99	28.01.2020 17:49:18.457838	fill	Note1	Tag8
4395	0xaefbcd42fa	buy	GBRRUB	104.15068814	54.99	28.01.2020 17:49:18.479256	done	Note1	Tag8
4396	0xaefbcd42fe	sell	DKKPLN	0.60599519	668.49	28.01.2020 17:49:42.355325	new	Note4	Tag2
4397	0xaefbcd42fe	sell	DKKPLN	0.60599519	668.49	28.01.2020 17:49:42.379291	in progress	Note4	Tag2
4398	0xaefbcd42fe	sell	DKKPLN	0.0	668.49	28.01.2020 17:49:42.381765	cancel	Note4	Tag2
4399	0xaefbcd42fe	sell	DKKPLN	0.0	668.49	28.01.2020 17:49:42.416719	done	Note4	Tag2
4400	0xaefbcd430c	sell	PLNRSD	25.98936262	440.31	28.01.2020 17:50:06.430320	new	Note1	Tag5
4401	0xaefbcd430c	sell	PLNRSD	25.98936262	440.31	28.01.2020 17:50:06.473725	in progress	Note1	Tag5
4402	0xaefbcd430c	sell	PLNRSD	0.0	440.31	28.01.2020 17:50:06.537270	cancel	Note1	Tag5
4403	0xaefbcd430c	sell	PLNRSD	0.0	440.31	28.01.2020 17:50:06.564085	done	Note1	Tag5
4404	0xaefbcd4317	sell	GBRRUB	104.15112393	329.87	28.01.2020 17:50:30.365921	new	Note4	Tag2
4405	0xaefbcd4317	sell	GBRRUB	104.15112393	329.87	28.01.2020 17:50:30.428991	in progress	Note4	Tag2
4406	0xaefbcd4317	sell	GBRRUB	104.14718196	625.51	28.01.2020 17:50:30.454315	partially fill	Note4	Tag2
4407	0xaefbcd4317	sell	GBRRUB	104.14718196	329.87	28.01.2020 17:50:30.461054	done	Note4	Tag2
4408	0xaefbcd4323	buy	EURUSD	1.19418589	239.88	28.01.2020 17:50:54.363609	new	Note3	Tag2
4409	0xaefbcd4323	buy	EURUSD	1.19418589	239.88	28.01.2020 17:50:54.442704	in progress	Note3	Tag2
4410	0xaefbcd4323	buy	EURUSD	0.0	239.88	28.01.2020 17:50:54.518370	cancel	Note3	Tag2
4411	0xaefbcd4323	buy	EURUSD	0.0	239.88	28.01.2020 17:50:54.583266	done	Note3	Tag2
4412	0xaefbcd432b	sell	SEKUSD	0.11522313	351.71	28.01.2020 17:51:18.356343	new	Note2	Tag5
4413	0xaefbcd432b	sell	SEKUSD	0.11522313	351.71	28.01.2020 17:51:18.381099	in progress	Note2	Tag5
4414	0xaefbcd432b	sell	SEKUSD	0.11857027	252.25	28.01.2020 17:51:18.386055	partially fill	Note2	Tag5
4415	0xaefbcd432b	sell	SEKUSD	0.11857027	351.71	28.01.2020 17:51:18.428807	done	Note2	Tag5
4416	0xaefbcd4339	sell	JPYTRY	0.07266744	455.47	28.01.2020 17:51:42.333516	new	Note4	Tag3
4417	0xaefbcd4339	sell	JPYTRY	0.07266744	455.47	28.01.2020 17:51:42.353881	in progress	Note4	Tag3
4418	0xaefbcd4339	sell	JPYTRY	0.0	455.47	28.01.2020 17:51:42.445043	cancel	Note4	Tag3
4419	0xaefbcd4339	sell	JPYTRY	0.0	455.47	28.01.2020 17:51:42.458618	done	Note4	Tag3
4420	0xaefbcd433b	sell	SEKUSD	0.11957439	479.47	28.01.2020 17:52:06.361805	new	Note2	Tag5
4421	0xaefbcd433b	sell	SEKUSD	0.11957439	479.47	28.01.2020 17:52:06.408366	in progress	Note2	Tag5
4422	0xaefbcd433b	sell	SEKUSD	0.11957439	479.47	28.01.2020 17:52:06.481825	fill	Note2	Tag5
4423	0xaefbcd433b	sell	SEKUSD	0.11957439	479.47	28.01.2020 17:52:06.539787	done	Note2	Tag5
4424	0xaefbcd434b	sell	DKKPLN	0.59203212	716.4	28.01.2020 17:52:30.350675	new	Note4	Tag5
4425	0xaefbcd434b	sell	DKKPLN	0.59203212	716.4	28.01.2020 17:52:30.406996	in progress	Note4	Tag5
4426	0xaefbcd434b	sell	DKKPLN	0.0	716.4	28.01.2020 17:52:30.411115	cancel	Note4	Tag5
4427	0xaefbcd434b	sell	DKKPLN	0.0	716.4	28.01.2020 17:52:30.451238	done	Note4	Tag5
4428	0xaefbcd4352	sell	CNYUSD	0.15949973	913.2	28.01.2020 17:52:54.415711	new	Note4	Tag5
4429	0xaefbcd4352	sell	CNYUSD	0.15949973	913.2	28.01.2020 17:52:54.510128	in progress	Note4	Tag5
4430	0xaefbcd4352	sell	CNYUSD	0.15949973	913.2	28.01.2020 17:52:54.533930	fill	Note4	Tag5
4431	0xaefbcd4352	sell	CNYUSD	0.15949973	913.2	28.01.2020 17:52:54.535890	done	Note4	Tag5
4432	0xaefbcd435e	sell	CNYUSD	0.14966038	713.95	28.01.2020 17:53:18.420028	new	Note4	Tag5
4433	0xaefbcd435e	sell	CNYUSD	0.14966038	713.95	28.01.2020 17:53:18.451949	in progress	Note4	Tag5
4434	0xaefbcd435e	sell	CNYUSD	0.1595015	211.77	28.01.2020 17:53:18.479416	partially fill	Note4	Tag5
4435	0xaefbcd435e	sell	CNYUSD	0.1595015	713.95	28.01.2020 17:53:18.492889	done	Note4	Tag5
4436	0xaefbcd4362	buy	PLNRSD	25.98774489	888.97	28.01.2020 17:53:42.333588	new	Note2	Tag6
4437	0xaefbcd4362	buy	PLNRSD	25.98774489	888.97	28.01.2020 17:53:42.379144	in progress	Note2	Tag6
4438	0xaefbcd4362	buy	PLNRSD	25.98774489	888.97	28.01.2020 17:53:42.449446	fill	Note2	Tag6
4439	0xaefbcd4362	buy	PLNRSD	25.98774489	888.97	28.01.2020 17:53:42.497488	done	Note2	Tag6
4440	0xaefbcd436f	buy	CNYUSD	0.16150633	474.82	28.01.2020 17:54:06.362031	new	Note5	Tag9
4441	0xaefbcd436f	buy	CNYUSD	0.16150633	474.82	28.01.2020 17:54:06.434611	in progress	Note5	Tag9
4442	0xaefbcd436f	buy	CNYUSD	0.16150633	474.82	28.01.2020 17:54:06.489810	fill	Note5	Tag9
4443	0xaefbcd436f	buy	CNYUSD	0.16150633	474.82	28.01.2020 17:54:06.490405	done	Note5	Tag9
4444	0xaefbcd4378	buy	GBRRUB	104.14937197	670.48	28.01.2020 17:54:30.351385	new	Note1	Tag8
4445	0xaefbcd4378	buy	GBRRUB	104.14937197	670.48	28.01.2020 17:54:30.369837	in progress	Note1	Tag8
4446	0xaefbcd4378	buy	GBRRUB	0.0	670.48	28.01.2020 17:54:30.454990	cancel	Note1	Tag8
4447	0xaefbcd4378	buy	GBRRUB	0.0	670.48	28.01.2020 17:54:30.549689	done	Note1	Tag8
4448	0xaefbcd4389	buy	CADGBP	0.57734927	459.98	28.01.2020 17:54:54.417941	new	Note2	Tag7
4449	0xaefbcd4389	buy	CADGBP	0.57734927	459.98	28.01.2020 17:54:54.422684	in progress	Note2	Tag7
4450	0xaefbcd4389	buy	CADGBP	0.0	459.98	28.01.2020 17:54:54.464768	cancel	Note2	Tag7
4451	0xaefbcd4389	buy	CADGBP	0.0	459.98	28.01.2020 17:54:54.524162	done	Note2	Tag7
4452	0xaefbcd4394	sell	CHFEUR	0.92888219	524.06	28.01.2020 17:55:18.427033	new	Note2	Tag8
4453	0xaefbcd4394	sell	CHFEUR	0.92888219	524.06	28.01.2020 17:55:18.497494	in progress	Note2	Tag8
4454	0xaefbcd4394	sell	CHFEUR	0.93159406	988.9	28.01.2020 17:55:18.546038	partially fill	Note2	Tag8
4455	0xaefbcd4394	sell	CHFEUR	0.93159406	524.06	28.01.2020 17:55:18.625727	done	Note2	Tag8
4456	0xaefbcd4397	buy	EURUSD	1.20507867	156.44	28.01.2020 17:55:42.355597	new	Note2	Tag8
4457	0xaefbcd4397	buy	EURUSD	1.20507867	156.44	28.01.2020 17:55:42.426355	in progress	Note2	Tag8
4458	0xaefbcd4397	buy	EURUSD	0.0	156.44	28.01.2020 17:55:42.475829	cancel	Note2	Tag8
4459	0xaefbcd4397	buy	EURUSD	0.0	156.44	28.01.2020 17:55:42.558439	done	Note2	Tag8
4460	0xaefbcd439f	sell	USDUAN	28.05229887	669.85	28.01.2020 17:56:06.431173	new	Note4	Tag4
4461	0xaefbcd439f	sell	USDUAN	28.05229887	669.85	28.01.2020 17:56:06.530765	in progress	Note4	Tag4
4462	0xaefbcd439f	sell	USDUAN	28.04866233	181.65	28.01.2020 17:56:06.570826	partially fill	Note4	Tag4
4463	0xaefbcd439f	sell	USDUAN	28.04866233	669.85	28.01.2020 17:56:06.623866	done	Note4	Tag4
4464	0xaefbcd43af	sell	JPYTRY	0.07245699	453.75	28.01.2020 17:56:30.368604	new	Note3	Tag3
4465	0xaefbcd43af	sell	JPYTRY	0.07245699	453.75	28.01.2020 17:56:30.390504	in progress	Note3	Tag3
4466	0xaefbcd43af	sell	JPYTRY	0.0	453.75	28.01.2020 17:56:30.486487	cancel	Note3	Tag3
4467	0xaefbcd43af	sell	JPYTRY	0.0	453.75	28.01.2020 17:56:30.515211	done	Note3	Tag3
4468	0xaefbcd43b7	sell	NZDEUR	0.58570272	462.55	28.01.2020 17:56:54.372035	new	Note6	Tag3
4469	0xaefbcd43b7	sell	NZDEUR	0.58570272	462.55	28.01.2020 17:56:54.453949	in progress	Note6	Tag3
4470	0xaefbcd43b7	sell	NZDEUR	0.58570272	462.55	28.01.2020 17:56:54.538473	fill	Note6	Tag3
4471	0xaefbcd43b7	sell	NZDEUR	0.58570272	462.55	28.01.2020 17:56:54.631195	done	Note6	Tag3
4472	0xaefbcd43c3	sell	PLNRSD	25.99313593	549.42	28.01.2020 17:57:18.382816	new	Note5	Tag6
4473	0xaefbcd43c3	sell	PLNRSD	25.99313593	549.42	28.01.2020 17:57:18.468050	in progress	Note5	Tag6
4474	0xaefbcd43c3	sell	PLNRSD	25.99313593	549.42	28.01.2020 17:57:18.563002	fill	Note5	Tag6
4475	0xaefbcd43c3	sell	PLNRSD	25.99313593	549.42	28.01.2020 17:57:18.588486	done	Note5	Tag6
4476	0xaefbcd43cc	sell	GBRRUB	104.14529879	406.74	28.01.2020 17:57:42.416683	new	Note4	Tag8
4477	0xaefbcd43cc	sell	GBRRUB	104.14529879	406.74	28.01.2020 17:57:42.466621	in progress	Note4	Tag8
4478	0xaefbcd43cc	sell	GBRRUB	104.14529879	406.74	28.01.2020 17:57:42.550688	fill	Note4	Tag8
