QUERY
4538	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd445d','sell','GBRRUB',104.15298286,453.58,'28.01.2020 18:03:42.437562','partially fill','Note4','Tag1')"
4539	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd445d','sell','GBRRUB',104.15298286,51.95,'28.01.2020 18:03:42.448617','done','Note4','Tag1')"
4540	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd446c','buy','CHFEUR',0.92130021,638.55,'28.01.2020 18:04:06.373457','new','Note6','Tag2')"
4541	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd446c','buy','CHFEUR',0.92130021,638.55,'28.01.2020 18:04:06.395144','in progress','Note6','Tag2')"
4542	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd446c','buy','CHFEUR',0,638.55,'28.01.2020 18:04:06.490457','cancel','Note6','Tag2')"
4543	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd446c','buy','CHFEUR',0,638.55,'28.01.2020 18:04:06.517076','done','Note6','Tag2')"
4544	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4472','sell','SEKUSD',0.11530335,144.86,'28.01.2020 18:04:30.387282','new','Note2','Tag4')"
4545	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4472','sell','SEKUSD',0.11530335,144.86,'28.01.2020 18:04:30.448419','in progress','Note2','Tag4')"
4546	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4472','sell','SEKUSD',0.12036899,86.42,'28.01.2020 18:04:30.467669','partially fill','Note2','Tag4')"
4547	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4472','sell','SEKUSD',0.12036899,144.86,'28.01.2020 18:04:30.555327','done','Note2','Tag4')"
4548	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4484','buy','JPYTRY',0.06514434,555.53,'28.01.2020 18:04:54.430714','new','Note1','Tag7')"
4549	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4484','buy','JPYTRY',0.06514434,555.53,'28.01.2020 18:04:54.465962','in progress','Note1','Tag7')"
4550	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4484','buy','JPYTRY',0.06514434,555.53,'28.01.2020 18:04:54.503878','fill','Note1','Tag7')"
4551	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4484','buy','JPYTRY',0.06514434,555.53,'28.01.2020 18:04:54.550179','done','Note1','Tag7')"
4552	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4488','sell','DKKPLN',0.59886016,325.53,'28.01.2020 18:05:18.367161','new','Note1','Tag9')"
4553	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4488','sell','DKKPLN',0.59886016,325.53,'28.01.2020 18:05:18.422553','in progress','Note1','Tag9')"
4554	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4488','sell','DKKPLN',0.602967,451.26,'28.01.2020 18:05:18.423754','partially fill','Note1','Tag9')"
4555	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4488','sell','DKKPLN',0.602967,325.53,'28.01.2020 18:05:18.454710','done','Note1','Tag9')"
4556	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4493','buy','JPYTRY',0.06855155,197.01,'28.01.2020 18:05:42.367502','new','Note3','Tag4')"
4557	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4493','buy','JPYTRY',0.06855155,197.01,'28.01.2020 18:05:42.371446','in progress','Note3','Tag4')"
4558	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4493','buy','JPYTRY',0.06892654,312.18,'28.01.2020 18:05:42.411019','partially fill','Note3','Tag4')"
4559	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4493','buy','JPYTRY',0.06892654,197.01,'28.01.2020 18:05:42.462523','done','Note3','Tag4')"
4560	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a2','buy','CADGBP',0.57003195,70.26,'28.01.2020 18:06:06.368575','new','Note4','Tag3')"
4561	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a2','buy','CADGBP',0.57003195,70.26,'28.01.2020 18:06:06.375318','in progress','Note4','Tag3')"
4562	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a2','buy','CADGBP',0,70.26,'28.01.2020 18:06:06.423683','cancel','Note4','Tag3')"
4563	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a2','buy','CADGBP',0,70.26,'28.01.2020 18:06:06.502810','done','Note4','Tag3')"
4564	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a5','sell','CHFEUR',0.93242103,819.25,'28.01.2020 18:06:30.371945','new','Note3','Tag9')"
4565	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a5','sell','CHFEUR',0.93242103,819.25,'28.01.2020 18:06:30.437155','in progress','Note3','Tag9')"
4566	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a5','sell','CHFEUR',0.93242103,819.25,'28.01.2020 18:06:30.469201','fill','Note3','Tag9')"
4567	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44a5','sell','CHFEUR',0.93242103,819.25,'28.01.2020 18:06:30.497060','done','Note3','Tag9')"
4568	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ae','sell','PLNRSD',25.98467031,928.33,'28.01.2020 18:06:54.382533','new','Note2','Tag4')"
4569	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ae','sell','PLNRSD',25.98467031,928.33,'28.01.2020 18:06:54.455910','in progress','Note2','Tag4')"
4570	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ae','sell','PLNRSD',25.98467031,928.33,'28.01.2020 18:06:54.513614','fill','Note2','Tag4')"
4571	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ae','sell','PLNRSD',25.98467031,928.33,'28.01.2020 18:06:54.522078','done','Note2','Tag4')"
4572	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44bf','buy','USDUAN',28.04446471,863.29,'28.01.2020 18:07:18.415794','new','Note1','Tag8')"
4573	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44bf','buy','USDUAN',28.04446471,863.29,'28.01.2020 18:07:18.511912','in progress','Note1','Tag8')"
4574	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44bf','buy','USDUAN',28.05107496,789.72,'28.01.2020 18:07:18.541058','partially fill','Note1','Tag8')"
4575	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44bf','buy','USDUAN',28.05107496,863.29,'28.01.2020 18:07:18.559806','done','Note1','Tag8')"
4576	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44c1','buy','USDUAN',28.05305728,362.94,'28.01.2020 18:07:42.420288','new','Note6','Tag1')"
4577	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44c1','buy','USDUAN',28.05305728,362.94,'28.01.2020 18:07:42.517901','in progress','Note6','Tag1')"
4578	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44c1','buy','USDUAN',0,362.94,'28.01.2020 18:07:42.551745','cancel','Note6','Tag1')"
4579	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44c1','buy','USDUAN',0,362.94,'28.01.2020 18:07:42.585251','done','Note6','Tag1')"
4580	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d1','sell','DKKPLN',0.60193621,566.27,'28.01.2020 18:08:06.334408','new','Note5','Tag8')"
4581	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d1','sell','DKKPLN',0.60193621,566.27,'28.01.2020 18:08:06.363517','in progress','Note5','Tag8')"
4582	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d1','sell','DKKPLN',0,566.27,'28.01.2020 18:08:06.382150','cancel','Note5','Tag8')"
4583	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d1','sell','DKKPLN',0,566.27,'28.01.2020 18:08:06.467870','done','Note5','Tag8')"
4584	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d8','buy','JPYTRY',0.06709195,431.45,'28.01.2020 18:08:30.364605','new','Note3','Tag4')"
4585	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d8','buy','JPYTRY',0.06709195,431.45,'28.01.2020 18:08:30.394889','in progress','Note3','Tag4')"
4586	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d8','buy','JPYTRY',0.07503856,24.58,'28.01.2020 18:08:30.417211','partially fill','Note3','Tag4')"
4587	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44d8','buy','JPYTRY',0.07503856,431.45,'28.01.2020 18:08:30.514520','done','Note3','Tag4')"
4588	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e4','sell','JPYTRY',0.0632564,242.48,'28.01.2020 18:08:54.359474','new','Note5','Tag8')"
4589	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e4','sell','JPYTRY',0.0632564,242.48,'28.01.2020 18:08:54.389975','in progress','Note5','Tag8')"
4590	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e4','sell','JPYTRY',0.0632564,242.48,'28.01.2020 18:08:54.412980','fill','Note5','Tag8')"
4591	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e4','sell','JPYTRY',0.0632564,242.48,'28.01.2020 18:08:54.512435','done','Note5','Tag8')"
4592	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e8','sell','NZDEUR',0.59280696,377.34,'28.01.2020 18:09:18.343352','new','Note6','Tag9')"
4593	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e8','sell','NZDEUR',0.59280696,377.34,'28.01.2020 18:09:18.395034','in progress','Note6','Tag9')"
4594	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e8','sell','NZDEUR',0.59889995,1149.08,'28.01.2020 18:09:18.484582','partially fill','Note6','Tag9')"
4595	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44e8','sell','NZDEUR',0.59889995,377.34,'28.01.2020 18:09:18.493087','done','Note6','Tag9')"
4596	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44f5','sell','CNYUSD',0.16286762,708.44,'28.01.2020 18:09:42.392706','new','Note2','Tag7')"
4597	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44f5','sell','CNYUSD',0.16286762,708.44,'28.01.2020 18:09:42.489226','in progress','Note2','Tag7')"
4598	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44f5','sell','CNYUSD',0.17142916,249.04,'28.01.2020 18:09:42.519634','partially fill','Note2','Tag7')"
4599	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44f5','sell','CNYUSD',0.17142916,708.44,'28.01.2020 18:09:42.542347','done','Note2','Tag7')"
4600	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ff','sell','CADGBP',0.57876338,834.69,'28.01.2020 18:10:06.347755','new','Note3','Tag2')"
4601	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ff','sell','CADGBP',0.57876338,834.69,'28.01.2020 18:10:06.384504','in progress','Note3','Tag2')"
4602	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ff','sell','CADGBP',0.58168855,316.34,'28.01.2020 18:10:06.427137','partially fill','Note3','Tag2')"
4603	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd44ff','sell','CADGBP',0.58168855,834.69,'28.01.2020 18:10:06.488255','done','Note3','Tag2')"
4604	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4508','sell','PLNRSD',25.98116112,80.64,'28.01.2020 18:10:30.406536','new','Note1','Tag1')"
4605	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4508','sell','PLNRSD',25.98116112,80.64,'28.01.2020 18:10:30.494011','in progress','Note1','Tag1')"
4606	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4508','sell','PLNRSD',25.98987348,19.49,'28.01.2020 18:10:30.496006','partially fill','Note1','Tag1')"
4607	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4508','sell','PLNRSD',25.98987348,80.64,'28.01.2020 18:10:30.529456','done','Note1','Tag1')"
4608	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4518','sell','EURUSD',1.21271369,921.65,'28.01.2020 18:10:54.391202','new','Note1','Tag5')"
4609	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4518','sell','EURUSD',1.21271369,921.65,'28.01.2020 18:10:54.419758','in progress','Note1','Tag5')"
4610	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4518','sell','EURUSD',1.21571148,1035.71,'28.01.2020 18:10:54.436651','partially fill','Note1','Tag5')"
4611	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4518','sell','EURUSD',1.21571148,921.65,'28.01.2020 18:10:54.516906','done','Note1','Tag5')"
4612	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4521','buy','PLNRSD',25.99270573,797.35,'28.01.2020 18:11:18.343030','new','Note5','Tag2')"
4613	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4521','buy','PLNRSD',25.99270573,797.35,'28.01.2020 18:11:18.419376','in progress','Note5','Tag2')"
4614	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4521','buy','PLNRSD',0,797.35,'28.01.2020 18:11:18.486407','cancel','Note5','Tag2')"
4615	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4521','buy','PLNRSD',0,797.35,'28.01.2020 18:11:18.524172','done','Note5','Tag2')"
4616	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4528','buy','PLNRSD',25.9858447,712.19,'28.01.2020 18:11:42.391693','new','Note4','Tag5')"
4617	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4528','buy','PLNRSD',25.9858447,712.19,'28.01.2020 18:11:42.462844','in progress','Note4','Tag5')"
4618	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4528','buy','PLNRSD',0,712.19,'28.01.2020 18:11:42.513555','cancel','Note4','Tag5')"
4619	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4528','buy','PLNRSD',0,712.19,'28.01.2020 18:11:42.600050','done','Note4','Tag5')"
4620	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4532','buy','DKKPLN',0.60586457,871.62,'28.01.2020 18:12:06.344572','new','Note6','Tag4')"
4621	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4532','buy','DKKPLN',0.60586457,871.62,'28.01.2020 18:12:06.382508','in progress','Note6','Tag4')"
4622	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4532','buy','DKKPLN',0,871.62,'28.01.2020 18:12:06.428869','cancel','Note6','Tag4')"
4623	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd4532','buy','DKKPLN',0,871.62,'28.01.2020 18:12:06.501700','done','Note6','Tag4')"
4624	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd453d','sell','DKKPLN',0.59314657,303.59,'28.01.2020 18:12:30.396538','new','Note1','Tag6')"
4625	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd453d','sell','DKKPLN',0.59314657,303.59,'28.01.2020 18:12:30.399611','in progress','Note1','Tag6')"
4626	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd453d','sell','DKKPLN',0,303.59,'28.01.2020 18:12:30.436447','cancel','Note1','Tag6')"
4627	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd453d','sell','DKKPLN',0,303.59,'28.01.2020 18:12:30.479355','done','Note1','Tag6')"
4628	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd454a','buy','GBRRUB',104.15660052,980.52,'28.01.2020 18:12:54.359793','new','Note6','Tag2')"
4629	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd454a','buy','GBRRUB',104.15660052,980.52,'28.01.2020 18:12:54.381697','in progress','Note6','Tag2')"
